date,value
1900-07-01T00:00:00,21.4
1901-07-01T00:00:00,20.6
1902-07-01T00:00:00,20.8
1903-07-01T00:00:00,19.5
1904-07-01T00:00:00,18.4
1905-07-01T00:00:00,18.0
1906-07-01T00:00:00,21.35
1907-07-01T00:00:00,21.4
1908-07-01T00:00:00,21.2
1909-07-01T00:00:00,23.566666666666663
1910-07-01T00:00:00,23.35
1911-07-01T00:00:00,19.974999999999998
1912-07-01T00:00:00,18.275
1913-07-01T00:00:00,18.049999999999997
1914-07-01T00:00:00,19.16
1915-07-01T00:00:00,20.0
1916-07-01T00:00:00,20.28333333333333
1917-07-01T00:00:00,23.0
1918-07-01T00:00:00,21.21666666666667
1919-07-01T00:00:00,20.4
1920-07-01T00:00:00,22.275
1921-07-01T00:00:00,22.166666666666668
1922-07-01T00:00:00,23.275
1923-07-01T00:00:00,21.724999999999998
1924-07-01T00:00:00,21.075000000000003
1925-07-01T00:00:00,21.5
1926-07-01T00:00:00,17.25
1927-07-01T00:00:00,22.7
1928-07-01T00:00:00,20.3
1929-07-01T00:00:00,22.1
1930-07-01T00:00:00,19.34
1931-07-01T00:00:00,21.03333333333333
1932-07-01T00:00:00,20.85
1933-07-01T00:00:00,21.35
1934-07-01T00:00:00,22.1
1935-07-01T00:00:00,21.825000000000003
1936-07-01T00:00:00,21.924999999999997
1937-07-01T00:00:00,21.52
1938-07-01T00:00:00,21.133333333333336
1939-07-01T00:00:00,22.16
1940-07-01T00:00:00,20.8
1941-07-01T00:00:00,20.1
1942-07-01T00:00:00,21.02857142857143
1943-07-01T00:00:00,20.685714285714287
1944-07-01T00:00:00,20.35
1945-07-01T00:00:00,20.714285714285715
1946-07-01T00:00:00,20.38571428571429
1947-07-01T00:00:00,20.400000000000002
1948-07-01T00:00:00,19.837500000000002
1949-07-01T00:00:00,19.3
1950-07-01T00:00:00,19.93
1951-07-01T00:00:00,22.445454545454545
1952-07-01T00:00:00,20.43076923076923
1953-07-01T00:00:00,21.941666666666663
1954-07-01T00:00:00,21.957142857142856
1955-07-01T00:00:00,20.108333333333334
1956-07-01T00:00:00,20.65714285714285
1957-07-01T00:00:00,20.925
1958-07-01T00:00:00,21.077777777777776
1959-07-01T00:00:00,22.39166666666667
1960-07-01T00:00:00,21.592307692307692
1961-07-01T00:00:00,21.635714285714283
1962-07-01T00:00:00,20.684615384615384
1963-07-01T00:00:00,22.8
1964-07-01T00:00:00,22.135714285714283
1965-07-01T00:00:00,20.560000000000002
1966-07-01T00:00:00,22.670588235294115
1967-07-01T00:00:00,21.91176470588235
1968-07-01T00:00:00,20.575
1969-07-01T00:00:00,22.072222222222223
1970-07-01T00:00:00,21.923529411764708
1971-07-01T00:00:00,22.2764705882353
1972-07-01T00:00:00,21.311764705882357
1973-07-01T00:00:00,20.194444444444443
1974-07-01T00:00:00,20.02777777777778
1975-07-01T00:00:00,19.98823529411765
1976-07-01T00:00:00,20.320000000000004
1977-07-01T00:00:00,21.22666666666667
1978-07-01T00:00:00,21.192857142857143
1979-07-01T00:00:00,19.514285714285716
1980-07-01T00:00:00,21.450000000000003
1981-07-01T00:00:00,20.96153846153846
1982-07-01T00:00:00,20.646153846153844
1983-07-01T00:00:00,20.661538461538463
1984-07-01T00:00:00,20.771428571428572
1985-07-01T00:00:00,21.164285714285715
1986-07-01T00:00:00,19.95384615384615
1987-07-01T00:00:00,19.9
1988-07-01T00:00:00,20.683333333333334
1989-07-01T00:00:00,20.175
1990-07-01T00:00:00,19.58
1991-07-01T00:00:00,19.849999999999998
1992-07-01T00:00:00,18.841176470588238
1993-07-01T00:00:00,20.658333333333335
1994-07-01T00:00:00,20.55
1995-07-01T00:00:00,19.58823529411765
1996-07-01T00:00:00,20.574999999999996
1997-07-01T00:00:00,19.08125
1998-07-01T00:00:00,19.607142857142858
1999-07-01T00:00:00,19.253333333333334
2000-07-01T00:00:00,20.158823529411762
2001-07-01T00:00:00,19.566666666666666
2002-07-01T00:00:00,19.740000000000002
2003-07-01T00:00:00,21.81666666666667
2004-07-01T00:00:00,18.947058823529417
2005-07-01T00:00:00,20.905263157894737
2006-07-01T00:00:00,20.422222222222224
2007-07-01T00:00:00,20.511111111111113
2008-07-01T00:00:00,19.647619047619045
2009-07-01T00:00:00,20.0875
2010-07-01T00:00:00,20.152380952380952
2011-07-01T00:00:00,20.563636363636366
2012-07-01T00:00:00,20.145454545454545
2013-07-01T00:00:00,20.477777777777778
2014-07-01T00:00:00,20.205
2015-07-01T00:00:00,19.009999999999998
2016-07-01T00:00:00,20.484999999999996
2017-07-01T00:00:00,20.347368421052632
