date,value
1900-07-01T00:00:00,21.9
1901-07-01T00:00:00,22.450000000000003
1902-07-01T00:00:00,19.2
1903-07-01T00:00:00,20.85
1904-07-01T00:00:00,21.0
1905-07-01T00:00:00,21.45
1906-07-01T00:00:00,20.1
1907-07-01T00:00:00,20.9
1908-07-01T00:00:00,22.75
1909-07-01T00:00:00,21.1
1910-07-01T00:00:00,21.9
1911-07-01T00:00:00,22.4
1912-07-01T00:00:00,20.75
1913-07-01T00:00:00,20.3
1914-07-01T00:00:00,18.799999999999997
1915-07-01T00:00:00,19.8
1916-07-01T00:00:00,19.4
1917-07-01T00:00:00,21.3
1918-07-01T00:00:00,20.5
1919-07-01T00:00:00,20.2
1920-07-01T00:00:00,15.3
1921-07-01T00:00:00,19.4
1922-07-01T00:00:00,15.8
1923-07-01T00:00:00,14.4
1924-07-01T00:00:00,19.1
1925-07-01T00:00:00,19.2
1926-07-01T00:00:00,17.9
1927-07-01T00:00:00,15.5
1928-07-01T00:00:00,17.2
1929-07-01T00:00:00,16.9
1930-07-01T00:00:00,20.35
1931-07-01T00:00:00,20.0
1932-07-01T00:00:00,21.1
1933-07-01T00:00:00,19.7
1934-07-01T00:00:00,22.049999999999997
1935-07-01T00:00:00,22.1
1936-07-01T00:00:00,20.75
1937-07-01T00:00:00,21.9
1938-07-01T00:00:00,21.45
1939-07-01T00:00:00,21.15
1940-07-01T00:00:00,21.2
1941-07-01T00:00:00,20.85
1942-07-01T00:00:00,20.45
1943-07-01T00:00:00,21.4
1944-07-01T00:00:00,21.76666666666667
1945-07-01T00:00:00,20.6
1946-07-01T00:00:00,20.125
1947-07-01T00:00:00,22.566666666666666
1948-07-01T00:00:00,21.65
1949-07-01T00:00:00,23.25
1950-07-01T00:00:00,21.300000000000004
1951-07-01T00:00:00,22.549999999999997
1952-07-01T00:00:00,23.9
1953-07-01T00:00:00,20.759999999999998
1954-07-01T00:00:00,20.64
1955-07-01T00:00:00,23.15
1956-07-01T00:00:00,20.525
1957-07-01T00:00:00,21.833333333333332
1958-07-01T00:00:00,21.666666666666668
1959-07-01T00:00:00,21.725
1960-07-01T00:00:00,21.324999999999996
1961-07-01T00:00:00,21.2
1962-07-01T00:00:00,19.666666666666664
1963-07-01T00:00:00,22.5
1964-07-01T00:00:00,21.283333333333335
1965-07-01T00:00:00,21.166666666666668
1966-07-01T00:00:00,21.933333333333337
1967-07-01T00:00:00,21.700000000000003
1968-07-01T00:00:00,22.6
1969-07-01T00:00:00,20.55
1970-07-01T00:00:00,21.54
1971-07-01T00:00:00,21.775
1972-07-01T00:00:00,20.966666666666665
1973-07-01T00:00:00,21.35
1974-07-01T00:00:00,20.95
1975-07-01T00:00:00,21.733333333333334
1976-07-01T00:00:00,21.125
1977-07-01T00:00:00,21.4
1978-07-01T00:00:00,19.975
1979-07-01T00:00:00,21.466666666666665
1980-07-01T00:00:00,21.3
1981-07-01T00:00:00,21.875
1982-07-01T00:00:00,21.275000000000002
1983-07-01T00:00:00,21.700000000000003
1984-07-01T00:00:00,20.866666666666667
1985-07-01T00:00:00,21.333333333333332
1986-07-01T00:00:00,20.0
1987-07-01T00:00:00,20.466666666666665
1988-07-01T00:00:00,20.85
1989-07-01T00:00:00,20.133333333333333
1990-07-01T00:00:00,20.366666666666667
1991-07-01T00:00:00,21.6
1992-07-01T00:00:00,19.2
1993-07-01T00:00:00,21.25
1994-07-01T00:00:00,21.4
1995-07-01T00:00:00,21.5
1996-07-01T00:00:00,20.066666666666666
1997-07-01T00:00:00,21.633333333333336
1998-07-01T00:00:00,21.066666666666666
1999-07-01T00:00:00,22.8
2000-07-01T00:00:00,19.666666666666668
2001-07-01T00:00:00,19.775
2002-07-01T00:00:00,21.674999999999997
2003-07-01T00:00:00,21.975
2004-07-01T00:00:00,20.0
2005-07-01T00:00:00,21.0
2006-07-01T00:00:00,22.333333333333332
2007-07-01T00:00:00,21.580000000000002
2008-07-01T00:00:00,22.96
2009-07-01T00:00:00,20.3
2010-07-01T00:00:00,23.55
2011-07-01T00:00:00,22.214285714285715
2012-07-01T00:00:00,22.542857142857144
2013-07-01T00:00:00,23.642857142857142
2014-07-01T00:00:00,21.599999999999998
2015-07-01T00:00:00,21.928571428571427
2016-07-01T00:00:00,22.785714285714285
2017-07-01T00:00:00,21.54285714285714
