date,value
1900-07-01T00:00:00,29.3
1901-07-01T00:00:00,27.65
1902-07-01T00:00:00,28.1
1903-07-01T00:00:00,27.2
1904-07-01T00:00:00,26.950000000000003
1905-07-01T00:00:00,27.4
1906-07-01T00:00:00,27.4
1907-07-01T00:00:00,27.5
1908-07-01T00:00:00,27.2
1909-07-01T00:00:00,26.6
1910-07-01T00:00:00,26.5
1911-07-01T00:00:00,27.2
1912-07-01T00:00:00,27.3
1913-07-01T00:00:00,27.2
1914-07-01T00:00:00,27.1
1915-07-01T00:00:00,27.6
1916-07-01T00:00:00,26.8
1917-07-01T00:00:00,27.0
1918-07-01T00:00:00,26.2
1919-07-01T00:00:00,26.8
1920-07-01T00:00:00,27.0
1921-07-01T00:00:00,26.5
1922-07-01T00:00:00,25.8
1923-07-01T00:00:00,27.1
1924-07-01T00:00:00,27.0
1925-07-01T00:00:00,27.2
1926-07-01T00:00:00,27.0
1927-07-01T00:00:00,27.4
1928-07-01T00:00:00,26.9
1929-07-01T00:00:00,26.5
1930-07-01T00:00:00,27.8
1931-07-01T00:00:00,28.3
1932-07-01T00:00:00,28.4
1933-07-01T00:00:00,27.0
1934-07-01T00:00:00,27.3
1935-07-01T00:00:00,26.4
1936-07-01T00:00:00,27.5
1937-07-01T00:00:00,27.4
1938-07-01T00:00:00,26.2
1939-07-01T00:00:00,27.0
1940-07-01T00:00:00,26.9
1941-07-01T00:00:00,27.2
1942-07-01T00:00:00,28.0
1943-07-01T00:00:00,27.2
1944-07-01T00:00:00,26.6
1945-07-01T00:00:00,26.95
1946-07-01T00:00:00,26.1
1947-07-01T00:00:00,26.4
1948-07-01T00:00:00,27.05
1949-07-01T00:00:00,27.75
1950-07-01T00:00:00,26.65
1951-07-01T00:00:00,27.45
1952-07-01T00:00:00,28.65
1953-07-01T00:00:00,27.549999999999997
1954-07-01T00:00:00,27.666666666666668
1955-07-01T00:00:00,27.3
1956-07-01T00:00:00,27.3
1957-07-01T00:00:00,28.049999999999997
1958-07-01T00:00:00,27.6
1959-07-01T00:00:00,27.3
1960-07-01T00:00:00,27.633333333333336
1961-07-01T00:00:00,27.433333333333337
1962-07-01T00:00:00,27.6
1963-07-01T00:00:00,26.933333333333334
1964-07-01T00:00:00,26.566666666666666
1965-07-01T00:00:00,26.400000000000002
1966-07-01T00:00:00,27.4
1967-07-01T00:00:00,26.35
1968-07-01T00:00:00,27.15
1969-07-01T00:00:00,27.866666666666664
1970-07-01T00:00:00,27.3
1971-07-01T00:00:00,26.85
1972-07-01T00:00:00,27.25
1973-07-01T00:00:00,27.8
1974-07-01T00:00:00,26.4
1975-07-01T00:00:00,26.6
1976-07-01T00:00:00,27.65
1977-07-01T00:00:00,28.3
1978-07-01T00:00:00,27.799999999999997
1979-07-01T00:00:00,28.3
1980-07-01T00:00:00,28.299999999999997
1981-07-01T00:00:00,28.45
1982-07-01T00:00:00,27.45
1983-07-01T00:00:00,28.0
1984-07-01T00:00:00,26.46666666666667
1985-07-01T00:00:00,27.166666666666668
1986-07-01T00:00:00,28.266666666666666
1987-07-01T00:00:00,27.666666666666668
1988-07-01T00:00:00,27.233333333333334
1989-07-01T00:00:00,27.266666666666666
1990-07-01T00:00:00,26.900000000000002
1991-07-01T00:00:00,27.066666666666666
1992-07-01T00:00:00,27.65
1993-07-01T00:00:00,27.866666666666664
1994-07-01T00:00:00,26.566666666666663
1995-07-01T00:00:00,27.65
1996-07-01T00:00:00,27.3
1997-07-01T00:00:00,27.35
1998-07-01T00:00:00,28.599999999999998
1999-07-01T00:00:00,27.833333333333332
2000-07-01T00:00:00,27.26666666666667
2001-07-01T00:00:00,27.299999999999997
2002-07-01T00:00:00,26.8
2003-07-01T00:00:00,26.7
2004-07-01T00:00:00,27.35
2005-07-01T00:00:00,28.25
2006-07-01T00:00:00,27.450000000000003
2007-07-01T00:00:00,27.700000000000003
2008-07-01T00:00:00,27.25
2009-07-01T00:00:00,27.200000000000003
2010-07-01T00:00:00,28.7
2011-07-01T00:00:00,28.049999999999997
2012-07-01T00:00:00,27.9
2013-07-01T00:00:00,27.0
2014-07-01T00:00:00,27.0
2015-07-01T00:00:00,27.8
2016-07-01T00:00:00,28.6
2017-07-01T00:00:00,27.6
