date,value
1900-07-01T00:00:00,17.8
1901-07-01T00:00:00,16.450000000000003
1902-07-01T00:00:00,18.4
1903-07-01T00:00:00,18.549999999999997
1904-07-01T00:00:00,19.0
1905-07-01T00:00:00,18.53333333333333
1906-07-01T00:00:00,20.575
1907-07-01T00:00:00,19.366666666666664
1908-07-01T00:00:00,19.266666666666666
1909-07-01T00:00:00,18.400000000000002
1910-07-01T00:00:00,18.0
1911-07-01T00:00:00,18.0
1912-07-01T00:00:00,18.133333333333336
1913-07-01T00:00:00,18.0
1914-07-01T00:00:00,16.3
1915-07-01T00:00:00,19.333333333333332
1916-07-01T00:00:00,19.65
1917-07-01T00:00:00,19.033333333333335
1918-07-01T00:00:00,16.75
1919-07-01T00:00:00,17.26666666666667
1920-07-01T00:00:00,17.333333333333332
1921-07-01T00:00:00,18.633333333333336
1922-07-01T00:00:00,18.433333333333334
1923-07-01T00:00:00,18.1
1924-07-01T00:00:00,16.8
1925-07-01T00:00:00,18.3
1926-07-01T00:00:00,18.8
1927-07-01T00:00:00,17.566666666666666
1928-07-01T00:00:00,17.333333333333332
1929-07-01T00:00:00,19.099999999999998
1930-07-01T00:00:00,17.533333333333335
1931-07-01T00:00:00,20.266666666666666
1932-07-01T00:00:00,18.000000000000004
1933-07-01T00:00:00,18.833333333333332
1934-07-01T00:00:00,18.2
1935-07-01T00:00:00,18.066666666666666
1936-07-01T00:00:00,19.500000000000004
1937-07-01T00:00:00,19.033333333333335
1938-07-01T00:00:00,18.566666666666666
1939-07-01T00:00:00,18.400000000000002
1940-07-01T00:00:00,18.9
1941-07-01T00:00:00,19.55
1942-07-01T00:00:00,18.75
1943-07-01T00:00:00,18.35
1944-07-01T00:00:00,17.25
1945-07-01T00:00:00,18.720000000000002
1946-07-01T00:00:00,17.724999999999998
1947-07-01T00:00:00,18.64
1948-07-01T00:00:00,18.316666666666666
1949-07-01T00:00:00,18.333333333333332
1950-07-01T00:00:00,18.242857142857144
1951-07-01T00:00:00,17.183333333333334
1952-07-01T00:00:00,18.58571428571429
1953-07-01T00:00:00,18.314285714285717
1954-07-01T00:00:00,18.939999999999998
1955-07-01T00:00:00,17.98333333333333
1956-07-01T00:00:00,18.75
1957-07-01T00:00:00,20.383333333333336
1958-07-01T00:00:00,19.383333333333333
1959-07-01T00:00:00,20.02857142857143
1960-07-01T00:00:00,19.9
1961-07-01T00:00:00,20.5
1962-07-01T00:00:00,18.185714285714287
1963-07-01T00:00:00,18.75
1964-07-01T00:00:00,18.82857142857143
1965-07-01T00:00:00,18.25
1966-07-01T00:00:00,18.349999999999998
1967-07-01T00:00:00,19.950000000000003
1968-07-01T00:00:00,19.157142857142862
1969-07-01T00:00:00,19.2
1970-07-01T00:00:00,19.25714285714286
1971-07-01T00:00:00,19.099999999999998
1972-07-01T00:00:00,18.216666666666665
1973-07-01T00:00:00,18.9125
1974-07-01T00:00:00,19.075
1975-07-01T00:00:00,18.275000000000002
1976-07-01T00:00:00,18.900000000000002
1977-07-01T00:00:00,19.0875
1978-07-01T00:00:00,19.1625
1979-07-01T00:00:00,19.975
1980-07-01T00:00:00,19.771428571428572
1981-07-01T00:00:00,19.54285714285714
1982-07-01T00:00:00,18.942857142857147
1983-07-01T00:00:00,19.728571428571428
1984-07-01T00:00:00,20.685714285714283
1985-07-01T00:00:00,20.542857142857144
1986-07-01T00:00:00,19.1
1987-07-01T00:00:00,17.950000000000003
1988-07-01T00:00:00,19.883333333333336
1989-07-01T00:00:00,18.633333333333336
1990-07-01T00:00:00,19.783333333333335
1991-07-01T00:00:00,19.48
1992-07-01T00:00:00,20.5
1993-07-01T00:00:00,20.057142857142857
1994-07-01T00:00:00,18.900000000000002
1995-07-01T00:00:00,21.314285714285713
1996-07-01T00:00:00,21.81111111111111
1997-07-01T00:00:00,20.550000000000004
1998-07-01T00:00:00,20.575
1999-07-01T00:00:00,18.95
2000-07-01T00:00:00,18.823076923076922
2001-07-01T00:00:00,19.584615384615386
2002-07-01T00:00:00,20.415384615384614
2003-07-01T00:00:00,21.599999999999998
2004-07-01T00:00:00,20.049999999999997
2005-07-01T00:00:00,21.66923076923077
2006-07-01T00:00:00,22.700000000000003
2007-07-01T00:00:00,19.94166666666667
2008-07-01T00:00:00,20.28181818181818
2009-07-01T00:00:00,19.96363636363636
2010-07-01T00:00:00,19.2
2011-07-01T00:00:00,19.472727272727273
2012-07-01T00:00:00,19.400000000000002
2013-07-01T00:00:00,20.34166666666667
2014-07-01T00:00:00,21.366666666666664
2015-07-01T00:00:00,21.03333333333333
2016-07-01T00:00:00,20.133333333333333
2017-07-01T00:00:00,21.563636363636363
