date,value
1900-07-01T00:00:00,26.8
1901-07-01T00:00:00,28.9
1902-07-01T00:00:00,26.4
1903-07-01T00:00:00,26.4
1904-07-01T00:00:00,25.8
1905-07-01T00:00:00,25.5
1906-07-01T00:00:00,25.3
1907-07-01T00:00:00,27.8
1908-07-01T00:00:00,27.1
1909-07-01T00:00:00,27.8
1910-07-01T00:00:00,26.6
1911-07-01T00:00:00,26.1
1912-07-01T00:00:00,27.8
1913-07-01T00:00:00,28.3
1914-07-01T00:00:00,28.7
1915-07-01T00:00:00,26.5
1916-07-01T00:00:00,28.3
1917-07-01T00:00:00,27.2
1918-07-01T00:00:00,26.3
1919-07-01T00:00:00,27.6
1920-07-01T00:00:00,27.0
1921-07-01T00:00:00,28.7
1922-07-01T00:00:00,27.2
1923-07-01T00:00:00,26.5
1924-07-01T00:00:00,27.1
1925-07-01T00:00:00,28.5
1926-07-01T00:00:00,27.2
1927-07-01T00:00:00,26.5
1929-07-01T00:00:00,28.2
1930-07-01T00:00:00,30.1
1931-07-01T00:00:00,27.45
1932-07-01T00:00:00,28.4
1933-07-01T00:00:00,27.9
1934-07-01T00:00:00,29.2
1935-07-01T00:00:00,28.5
1936-07-01T00:00:00,27.65
1937-07-01T00:00:00,27.3
1938-07-01T00:00:00,28.3
1939-07-01T00:00:00,27.733333333333334
1940-07-01T00:00:00,25.933333333333337
1941-07-01T00:00:00,27.566666666666663
1942-07-01T00:00:00,27.400000000000002
1943-07-01T00:00:00,28.099999999999998
1944-07-01T00:00:00,27.866666666666664
1945-07-01T00:00:00,26.73333333333333
1946-07-01T00:00:00,27.2
1948-07-01T00:00:00,27.4
1949-07-01T00:00:00,27.900000000000002
1950-07-01T00:00:00,26.23333333333333
1951-07-01T00:00:00,27.866666666666664
1952-07-01T00:00:00,29.099999999999998
1953-07-01T00:00:00,27.4
1954-07-01T00:00:00,29.666666666666668
1955-07-01T00:00:00,28.133333333333336
1956-07-01T00:00:00,27.8
1957-07-01T00:00:00,27.5
1958-07-01T00:00:00,27.566666666666666
1959-07-01T00:00:00,26.733333333333334
1960-07-01T00:00:00,27.366666666666664
1961-07-01T00:00:00,26.5
1962-07-01T00:00:00,27.5
1963-07-01T00:00:00,26.35
1964-07-01T00:00:00,27.875
1965-07-01T00:00:00,27.799999999999997
1966-07-01T00:00:00,28.3
1967-07-01T00:00:00,25.424999999999997
1968-07-01T00:00:00,26.625
1969-07-01T00:00:00,29.025
1970-07-01T00:00:00,26.424999999999997
1971-07-01T00:00:00,26.950000000000003
1972-07-01T00:00:00,26.366666666666664
1973-07-01T00:00:00,27.65
1974-07-01T00:00:00,27.75
1975-07-01T00:00:00,27.075000000000003
1976-07-01T00:00:00,26.950000000000003
1977-07-01T00:00:00,28.474999999999998
1978-07-01T00:00:00,28.925000000000004
1979-07-01T00:00:00,27.166666666666668
1980-07-01T00:00:00,30.266666666666666
1981-07-01T00:00:00,28.366666666666664
1982-07-01T00:00:00,28.15
1983-07-01T00:00:00,28.099999999999998
1984-07-01T00:00:00,26.7
1985-07-01T00:00:00,27.599999999999998
1986-07-01T00:00:00,29.666666666666668
1987-07-01T00:00:00,27.2
1988-07-01T00:00:00,27.099999999999998
1989-07-01T00:00:00,26.15
1990-07-01T00:00:00,27.53333333333333
1991-07-01T00:00:00,27.35
1992-07-01T00:00:00,27.5
1993-07-01T00:00:00,29.35
1994-07-01T00:00:00,26.5
1995-07-01T00:00:00,27.4
1996-07-01T00:00:00,27.5
1997-07-01T00:00:00,28.55
1998-07-01T00:00:00,29.599999999999998
1999-07-01T00:00:00,27.6
2000-07-01T00:00:00,27.666666666666668
2001-07-01T00:00:00,28.35
2002-07-01T00:00:00,28.100000000000005
2003-07-01T00:00:00,26.96666666666667
2004-07-01T00:00:00,26.15
2005-07-01T00:00:00,27.066666666666666
2006-07-01T00:00:00,27.7
2007-07-01T00:00:00,25.900000000000002
2008-07-01T00:00:00,27.8
2009-07-01T00:00:00,25.53333333333333
2010-07-01T00:00:00,28.5
2011-07-01T00:00:00,29.049999999999997
2012-07-01T00:00:00,28.600000000000005
2013-07-01T00:00:00,26.2
2014-07-01T00:00:00,24.599999999999998
2015-07-01T00:00:00,28.666666666666668
2016-07-01T00:00:00,28.2
2017-07-01T00:00:00,27.53333333333333
